-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 02/01/1981 through 02/20/2024 
Location: Latitude  28.6835   Longitude 77.22 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 206.37 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,T2M,QV2M,RH2M,PRECTOTCORR,T2M_MAX,T2M_MIN,PS
1993,2,23,19.29,1.71,11.94,0.0,28.9,11.62,98.81
1993,2,24,21.19,2.93,19.19,0.01,29.34,14.86,98.86
1993,2,25,20.91,7.69,50.0,3.05,27.3,15.94,99.16
1993,2,26,17.9,10.07,79.25,7.46,22.47,14.16,99.16
1993,2,27,18.64,9.22,70.62,3.01,23.69,13.44,99.02
1993,2,28,18.63,7.45,57.44,0.69,24.15,13.41,99.04
1993,3,1,18.46,5.37,44.56,0.0,26.34,10.48,99.26
1993,3,2,18.8,5.74,45.5,0.07,26.98,10.32,99.49
1993,3,3,20.15,5.31,38.88,0.05,29.6,11.12,99.45
1993,3,4,19.3,4.27,33.38,0.0,28.01,12.39,99.36
1993,3,5,18.51,3.66,31.69,0.0,29.19,10.15,99.09
1993,3,6,19.55,4.46,34.5,0.0,30.15,10.26,99.18
1993,3,7,21.07,4.64,33.38,0.0,31.63,11.86,99.12
1993,3,8,22.36,5.55,35.19,0.0,31.51,14.16,99.03
1993,3,9,23.86,5.86,34.31,0.0,32.84,16.16,98.93
1993,3,10,24.11,4.76,27.25,0.0,33.28,14.61,98.94
1993,3,11,25.76,4.76,23.94,0.27,34.97,18.73,98.79
1993,3,12,25.55,5.55,28.56,2.78,33.5,18.72,98.63
1993,3,13,25.54,7.26,37.19,0.33,33.86,18.31,98.48
1993,3,14,23.4,6.71,38.5,1.17,32.2,15.63,98.33
1993,3,15,22.58,6.77,43.0,0.05,31.0,15.64,98.59
1993,3,16,20.29,4.15,30.94,1.16,28.98,12.73,98.77
1993,3,17,20.89,3.17,22.88,0.0,30.48,11.75,98.77
1993,3,18,21.18,3.54,24.38,0.0,30.86,12.97,98.54
1993,3,19,20.49,2.38,19.31,0.0,31.46,10.92,98.6
1993,3,20,21.38,2.81,20.31,0.0,31.44,13.37,98.58
1993,3,21,23.04,2.87,17.88,0.0,31.38,16.18,98.43
1993,3,22,23.23,4.94,27.81,0.0,29.74,18.48,98.64
1993,3,23,25.54,5.68,28.81,0.1,34.84,18.13,98.44
1993,3,24,26.03,5.62,28.69,0.97,35.57,18.75,98.18
1993,3,25,21.24,6.84,44.38,5.59,29.27,13.26,98.26
1993,3,26,20.75,5.62,41.25,0.02,29.07,13.71,98.61
1993,3,27,19.57,4.21,34.19,3.37,28.71,11.34,99.01
1993,3,28,18.81,3.42,29.56,0.84,29.39,9.19,99.0
1993,3,29,20.63,3.23,24.56,0.0,31.51,10.34,99.11
1993,3,30,22.2,3.66,24.56,0.0,32.51,12.13,98.95
1993,3,31,24.01,4.15,24.31,0.0,33.29,14.82,98.78
1993,4,1,23.63,3.23,19.81,0.0,32.3,16.53,98.84
1993,4,2,22.93,3.05,20.5,0.0,33.6,12.4,98.9
1993,4,3,24.29,3.11,17.81,0.0,33.76,15.69,98.92
1993,4,4,25.51,3.36,18.44,0.0,35.4,15.79,98.84
1993,4,5,26.24,3.23,16.81,0.0,35.87,16.44,98.83
1993,4,6,27.01,3.42,16.75,0.0,37.05,19.32,98.67
1993,4,7,28.61,4.09,18.62,0.0,38.56,18.44,98.46
1993,4,8,27.83,5.0,23.69,0.0,37.76,18.87,98.25
1993,4,9,27.94,5.0,23.69,0.0,37.51,18.7,98.47
1993,4,10,28.72,4.7,20.88,0.0,37.93,20.51,98.53
1993,4,11,27.13,6.1,27.88,0.0,34.98,22.7,98.48
1993,4,12,28.4,7.87,34.5,0.11,36.12,20.55,98.32
1993,4,13,28.7,8.12,35.12,0.16,35.5,21.72,98.62
1993,4,14,26.87,9.16,42.5,4.17,34.48,22.09,98.91
1993,4,15,28.23,9.95,44.12,0.38,36.83,20.4,98.98
1993,4,16,28.02,6.84,32.75,0.2,36.0,20.57,98.75
1993,4,17,27.9,5.55,26.38,0.0,37.51,18.91,98.42
1993,4,18,28.74,4.76,22.0,0.0,38.83,19.07,98.27
1993,4,19,29.83,3.85,16.44,0.0,40.14,20.12,98.31
1993,4,20,30.83,3.48,13.81,0.0,41.1,21.5,98.34
1993,4,21,31.83,4.09,15.44,0.0,42.14,21.84,98.33
1993,4,22,33.03,4.52,15.62,0.0,43.07,23.18,98.26
1993,4,23,33.53,5.07,16.69,0.0,43.67,24.51,98.06
1993,4,24,34.35,5.55,17.69,0.0,43.96,26.02,98.03
1993,4,25,34.64,5.13,16.25,0.0,44.65,25.25,97.99
1993,4,26,35.7,4.76,13.75,0.0,44.94,25.83,97.87
1993,4,27,35.43,4.76,13.94,0.0,45.31,25.19,97.72
1993,4,28,35.53,5.19,15.88,0.0,45.64,25.59,97.71
1993,4,29,36.72,5.92,16.44,0.0,46.15,27.23,97.67
1993,4,30,37.21,6.65,17.69,0.0,45.98,28.42,97.67
1993,5,1,36.69,6.84,18.38,0.0,45.15,28.13,97.61
1993,5,2,37.44,6.77,17.81,0.03,46.31,28.38,97.53
1993,5,3,36.85,4.76,13.19,0.0,45.88,28.44,97.58
1993,5,4,35.87,3.85,11.06,0.22,45.04,27.58,97.65
1993,5,5,36.19,3.17,9.06,0.0,45.73,26.62,97.71
1993,5,6,36.27,3.54,9.94,0.0,46.18,25.76,97.76
1993,5,7,36.37,5.68,15.44,0.0,45.38,28.26,97.73
1993,5,8,35.75,4.64,13.12,0.0,45.23,26.51,97.82
1993,5,9,35.2,5.55,16.56,0.0,43.42,26.89,97.91
1993,5,10,34.46,6.35,19.56,0.61,42.49,26.57,97.9
1993,5,11,34.37,3.78,12.56,0.55,43.83,25.35,97.79
1993,5,12,32.16,2.38,9.12,0.04,42.26,21.63,97.92
1993,5,13,33.25,2.14,7.56,0.0,43.78,22.83,97.96
1993,5,14,34.39,2.2,7.0,0.0,45.06,23.34,98.01
1993,5,15,36.49,4.21,11.19,0.0,45.27,26.1,97.88
1993,5,16,36.75,6.16,16.25,0.0,44.43,29.59,97.63
1993,5,17,36.37,6.59,17.88,0.0,43.74,28.23,97.65
1993,5,18,34.62,7.02,21.38,0.0,42.08,29.03,97.94
1993,5,19,32.79,8.0,26.5,13.74,40.03,26.8,97.93
1993,5,20,33.84,7.75,24.81,0.0,42.0,26.13,97.98
1993,5,21,34.01,6.47,21.31,0.0,42.3,25.08,98.04
1993,5,22,34.71,6.65,20.94,0.0,43.8,24.87,98.03
1993,5,23,36.19,6.77,19.25,0.0,45.64,26.18,97.89
1993,5,24,37.13,7.14,19.12,0.0,45.74,27.74,97.63
1993,5,25,38.45,7.39,18.31,0.0,47.18,29.17,97.47
1993,5,26,38.02,6.59,16.5,0.0,46.01,28.72,97.7
1993,5,27,38.26,6.47,16.25,0.0,46.39,28.65,97.58
1993,5,28,38.06,6.65,16.62,0.0,46.26,30.05,97.35
1993,5,29,37.17,11.29,29.81,0.21,43.82,29.34,97.29
1993,5,30,38.11,8.18,20.0,0.0,45.44,30.19,97.17
1993,5,31,36.9,7.51,19.44,0.21,43.58,30.05,97.47
1993,6,1,36.76,8.54,22.75,0.34,43.51,29.98,97.78
1993,6,2,35.62,7.02,19.81,0.0,42.96,27.55,97.67
1993,6,3,37.31,7.26,18.75,0.07,44.8,28.94,97.48
1993,6,4,37.33,6.96,18.06,0.08,44.7,29.5,97.57
1993,6,5,38.12,7.75,19.44,0.04,45.93,30.01,97.48
1993,6,6,38.83,7.26,17.56,0.0,46.56,31.23,97.28
1993,6,7,39.56,6.71,15.38,0.0,47.48,31.81,97.28
1993,6,8,39.41,6.23,14.25,0.0,47.18,30.7,97.37
1993,6,9,38.59,6.04,14.38,0.0,46.48,30.24,97.46
1993,6,10,38.02,5.86,15.69,0.0,47.2,28.97,97.38
1993,6,11,39.08,6.47,14.88,0.68,47.94,29.81,97.13
1993,6,12,40.04,6.53,14.44,0.0,47.76,32.43,97.1
1993,6,13,39.76,7.45,16.69,0.02,46.72,31.33,97.3
1993,6,14,37.55,12.02,29.94,3.9,43.7,32.26,97.63
1993,6,15,33.85,15.38,46.56,11.58,39.33,29.23,97.79
1993,6,16,36.44,13.98,37.31,0.0,42.3,30.5,97.6
1993,6,17,36.16,14.53,39.56,3.87,42.14,29.84,97.37
1993,6,18,35.39,14.22,41.12,7.55,41.69,27.67,97.22
1993,6,19,33.16,14.59,47.81,0.29,40.18,26.2,97.38
1993,6,20,36.18,12.51,34.88,0.04,42.9,28.62,97.46
1993,6,21,36.08,13.67,37.19,1.83,42.18,29.5,97.56
1993,6,22,37.17,15.26,40.19,2.63,44.22,29.72,97.51
1993,6,23,37.29,16.42,41.94,0.67,42.88,30.88,97.5
1993,6,24,31.86,18.74,61.94,31.22,34.33,28.9,97.5
1993,6,25,31.87,18.86,62.88,16.55,36.11,28.18,97.36
1993,6,26,32.88,17.52,56.44,2.12,38.43,27.07,97.5
1993,6,27,33.75,16.3,49.75,1.4,39.4,28.99,97.68
1993,6,28,32.82,15.87,52.12,9.97,39.42,27.1,97.66
1993,6,29,32.48,15.69,54.12,27.79,39.55,25.06,97.49
1993,6,30,34.31,13.49,41.69,2.27,42.4,26.33,97.17
1993,7,1,35.68,14.4,40.38,0.11,42.59,28.89,97.18
1993,7,2,36.0,14.65,41.06,0.03,42.65,29.44,97.42
1993,7,3,35.41,15.44,43.19,0.93,40.9,30.2,97.6
1993,7,4,34.0,17.58,52.38,6.11,38.55,29.74,97.7
1993,7,5,34.6,16.78,49.19,0.4,39.54,28.87,97.66
1993,7,6,35.47,17.27,48.38,2.6,41.74,29.22,97.41
1993,7,7,35.37,17.58,49.06,1.23,41.37,30.18,97.31
1993,7,8,30.77,20.45,71.75,90.36,33.13,28.12,97.59
1993,7,9,30.06,20.69,76.19,7.76,33.88,26.87,97.43
1993,7,10,28.06,20.39,83.31,17.2,31.16,26.44,97.18
1993,7,11,28.35,20.51,82.62,10.2,31.14,25.19,97.12
1993,7,12,29.29,21.24,80.94,14.51,32.45,25.48,97.17
1993,7,13,30.52,21.42,76.31,12.98,33.67,26.69,97.16
1993,7,14,30.98,22.34,77.25,6.07,34.29,27.41,97.14
1993,7,15,30.12,22.22,80.81,25.16,33.76,27.84,97.34
1993,7,16,29.73,19.78,74.44,2.6,34.47,26.54,97.43
1993,7,17,28.12,19.35,79.5,0.91,31.94,25.18,97.5
1993,7,18,28.44,19.78,79.81,6.59,32.73,24.72,97.63
1993,7,19,29.58,20.57,78.38,4.15,34.06,25.8,97.65
1993,7,20,29.45,20.87,79.5,0.06,33.99,25.44,97.42
1993,7,21,28.19,20.69,84.25,1.56,31.67,25.83,97.33
1993,7,22,28.33,20.81,84.12,72.85,31.73,25.58,97.49
1993,7,23,28.8,20.39,80.94,13.31,32.76,24.81,97.73
1993,7,24,28.83,19.71,78.06,0.27,32.62,25.05,97.64
1993,7,25,28.97,19.47,77.12,0.07,33.99,24.98,97.61
1993,7,26,28.35,17.46,72.5,0.12,34.23,22.81,97.65
1993,7,27,30.06,15.62,58.31,0.1,34.78,24.72,97.71
1993,7,28,30.1,15.56,57.81,0.0,35.08,25.19,97.6
1993,7,29,29.76,16.85,64.31,0.12,35.32,24.21,97.52
1993,7,30,30.44,17.94,65.56,0.82,35.71,24.98,97.29
1993,7,31,31.31,18.74,65.31,0.13,36.83,25.31,97.21
1993,8,1,31.4,19.41,67.19,0.85,37.14,25.71,97.31
1993,8,2,31.4,20.08,69.38,3.0,36.26,26.98,97.51
1993,8,3,31.06,20.57,71.75,2.66,34.98,26.74,97.57
1993,8,4,29.56,21.85,81.81,57.27,31.73,27.02,97.56
1993,8,5,30.23,22.28,80.75,23.3,33.29,27.06,97.69
1993,8,6,29.48,21.91,83.31,11.66,32.83,26.57,97.88
1993,8,7,29.06,21.42,83.5,10.74,33.3,25.94,97.76
1993,8,8,28.84,19.96,78.88,5.45,34.09,24.83,97.38
1993,8,9,28.39,18.43,75.0,0.07,34.47,23.76,97.16
1993,8,10,28.65,19.17,77.12,0.4,34.62,23.36,97.3
1993,8,11,29.4,19.59,75.62,1.43,35.15,24.15,97.5
1993,8,12,29.91,18.68,70.25,0.18,34.9,24.74,97.52
1993,8,13,29.99,18.92,70.5,0.05,35.36,24.76,97.58
1993,8,14,30.49,18.37,66.94,0.0,36.32,24.36,97.61
1993,8,15,30.22,18.13,67.12,0.13,35.55,25.32,97.63
1993,8,16,31.1,18.19,64.25,0.17,36.12,26.65,97.66
1993,8,17,31.22,18.86,65.19,4.95,35.26,27.59,97.8
1993,8,18,31.46,19.78,67.75,0.38,36.17,27.22,97.76
1993,8,19,30.65,17.88,65.62,0.03,36.63,25.7,97.57
1993,8,20,31.59,17.64,60.81,0.08,37.44,25.65,97.53
1993,8,21,31.9,17.58,59.31,0.01,38.16,26.28,97.35
1993,8,22,31.49,16.17,56.0,0.0,38.33,25.26,97.32
1993,8,23,30.69,15.2,55.56,3.27,37.57,25.08,97.52
1993,8,24,30.43,15.01,55.62,0.54,37.44,24.87,97.62
1993,8,25,30.86,15.2,55.81,1.55,37.49,24.51,97.82
1993,8,26,30.7,15.62,57.94,0.95,37.25,25.14,97.95
1993,8,27,30.9,15.99,58.69,2.57,37.86,24.79,97.9
1993,8,28,32.33,15.14,51.44,0.1,39.0,25.8,97.83
1993,8,29,32.64,15.01,49.69,1.03,39.43,26.23,97.72
1993,8,30,32.73,16.3,53.38,0.35,38.53,26.65,97.82
1993,8,31,32.34,15.87,53.12,1.39,37.68,27.7,97.99
1993,9,1,29.87,17.52,65.88,3.0,34.79,25.52,98.03
1993,9,2,30.23,16.48,61.56,0.02,35.94,25.19,97.99
1993,9,3,28.37,18.68,76.0,37.48,32.19,25.28,97.88
1993,9,4,28.02,19.47,80.81,32.72,31.77,24.23,97.75
1993,9,5,27.79,19.59,82.56,13.46,32.35,24.12,97.75
1993,9,6,27.64,19.04,81.69,10.63,32.55,23.5,98.02
1993,9,7,27.05,18.98,83.75,5.05,31.14,23.51,98.06
1993,9,8,28.12,18.49,77.31,1.91,33.11,23.87,98.01
1993,9,9,27.24,18.62,81.44,7.79,32.1,24.34,98.02
1993,9,10,26.49,19.47,87.94,20.52,30.36,24.07,97.98
1993,9,11,25.67,19.23,90.81,29.61,28.75,23.65,97.72
1993,9,12,26.33,18.68,85.44,24.81,31.06,23.21,97.65
1993,9,13,26.98,17.88,79.62,5.98,31.87,22.51,98.05
1993,9,14,27.39,16.78,72.75,0.26,31.97,21.7,98.2
1993,9,15,27.5,16.48,71.06,0.0,32.37,23.44,98.2
1993,9,16,26.97,16.24,72.31,2.8,31.93,22.07,98.16
1993,9,17,27.22,16.66,73.69,0.15,32.33,21.65,98.15
1993,9,18,27.76,17.03,72.06,1.69,31.41,24.26,98.16
1993,9,19,28.37,18.25,74.38,1.34,32.53,24.16,98.17
1993,9,20,28.87,18.74,74.31,2.45,32.69,24.65,98.14
1993,9,21,28.85,18.74,75.06,0.15,33.59,24.4,98.15
1993,9,22,28.65,19.35,78.38,0.91,33.15,24.77,98.14
1993,9,23,28.58,19.41,78.5,1.29,32.65,24.76,98.22
1993,9,24,28.62,18.68,76.19,0.87,33.19,24.73,98.19
1993,9,25,27.62,18.37,79.0,0.6,32.54,23.14,98.21
1993,9,26,27.33,17.21,75.94,0.87,32.66,22.88,98.14
1993,9,27,27.12,15.81,70.94,0.05,32.7,21.81,98.04
1993,9,28,27.58,14.28,62.88,0.0,34.06,21.35,98.1
1993,9,29,27.48,14.4,64.19,0.0,34.75,21.2,98.24
1993,9,30,28.58,12.7,53.69,0.02,35.88,21.03,98.35
1993,10,1,28.04,11.11,48.75,0.0,35.7,21.15,98.21
1993,10,2,27.89,10.38,45.56,0.0,36.25,21.48,98.07
1993,10,3,27.01,10.01,47.25,0.0,36.22,21.26,98.15
1993,10,4,26.62,9.83,47.5,0.0,35.85,19.96,98.41
1993,10,5,26.7,10.01,47.56,0.0,35.5,21.17,98.46
1993,10,6,27.39,9.95,45.0,0.0,35.83,21.62,98.47
1993,10,7,27.76,9.89,44.12,0.0,35.93,19.73,98.45
1993,10,8,27.19,9.95,46.38,0.0,36.23,19.44,98.57
1993,10,9,27.29,9.52,44.06,0.0,35.99,20.84,98.67
1993,10,10,27.12,9.22,42.81,0.0,35.98,20.8,98.51
1993,10,11,26.78,9.16,43.88,0.0,35.8,19.68,98.52
1993,10,12,26.6,8.36,40.75,0.0,35.77,20.23,98.61
1993,10,13,24.93,6.9,38.75,0.0,35.22,16.2,98.68
1993,10,14,25.32,6.29,33.56,0.0,35.23,16.82,98.65
1993,10,15,24.92,5.74,31.38,0.0,35.15,18.03,98.7
1993,10,16,25.05,5.13,27.38,0.0,34.55,18.23,98.91
1993,10,17,24.99,5.86,31.81,0.0,34.05,16.72,98.95
1993,10,18,25.11,5.43,29.5,0.0,34.73,18.36,98.91
1993,10,19,23.94,5.19,30.38,0.0,33.98,16.83,98.84
1993,10,20,24.51,5.25,29.25,0.0,33.92,18.45,98.83
1993,10,21,22.05,4.27,29.06,0.0,33.01,13.71,98.88
1993,10,22,23.29,4.21,25.69,0.0,33.67,15.3,98.91
1993,10,23,24.27,7.45,38.5,0.12,32.84,16.6,98.91
1993,10,24,25.02,8.18,44.56,0.31,33.23,19.02,98.86
1993,10,25,24.73,4.94,26.06,0.13,30.31,18.55,98.93
1993,10,26,24.28,5.8,31.25,0.01,32.98,17.63,98.89
1993,10,27,21.73,4.39,30.06,0.0,32.61,13.31,98.92
1993,10,28,21.96,4.58,30.62,0.0,32.93,13.12,99.0
1993,10,29,23.01,5.19,31.06,0.0,32.74,17.49,99.18
1993,10,30,21.88,4.52,30.0,0.03,32.3,15.43,99.24
1993,10,31,21.48,4.58,31.25,0.0,31.58,14.29,99.24
1993,11,1,22.08,5.0,33.31,0.0,31.23,13.62,99.24
1993,11,2,22.91,4.94,29.88,0.0,31.68,14.68,99.12
1993,11,3,23.02,4.82,29.19,0.0,32.28,15.78,99.04
1993,11,4,23.25,4.94,29.62,0.0,32.58,15.99,98.84
1993,11,5,24.08,5.31,30.06,0.0,33.53,16.8,98.57
1993,11,6,23.63,6.53,38.12,0.0,34.61,15.65,98.67
1993,11,7,23.87,6.59,38.62,0.0,34.28,15.39,98.78
1993,11,8,24.48,7.2,39.62,0.07,33.53,17.64,98.82
1993,11,9,22.67,5.68,35.06,0.0,32.11,15.71,98.91
1993,11,10,20.91,4.21,29.12,0.0,31.74,13.08,98.97
1993,11,11,19.42,3.72,29.56,0.0,30.42,11.51,99.22
1993,11,12,19.47,3.48,27.06,0.0,29.85,10.01,99.09
1993,11,13,19.76,4.21,30.25,0.0,28.0,11.9,98.97
1993,11,14,22.16,4.46,27.69,0.0,29.04,16.43,98.97
1993,11,15,22.28,4.82,29.19,0.0,28.78,17.16,98.95
1993,11,16,21.62,5.0,33.0,0.0,31.25,14.55,98.84
1993,11,17,21.38,5.0,33.25,0.0,30.9,13.01,98.67
1993,11,18,23.3,5.98,34.31,0.0,31.48,16.83,98.76
1993,11,19,22.0,5.74,36.88,0.0,31.33,14.69,98.92
1993,11,20,18.82,3.36,27.62,0.0,28.92,11.16,99.04
1993,11,21,18.19,3.05,25.69,0.0,28.56,10.52,99.21
1993,11,22,18.68,3.23,26.56,0.0,28.48,10.74,99.17
1993,11,23,16.96,2.75,25.44,0.0,28.06,8.9,99.22
1993,11,24,16.95,2.2,19.88,0.0,28.48,8.93,99.17
1993,11,25,16.86,2.5,22.62,0.0,28.23,8.51,99.06
1993,11,26,17.51,2.5,22.19,0.0,28.49,8.84,99.14
1993,11,27,18.87,2.62,20.62,0.0,28.79,12.17,99.23
1993,11,28,18.83,2.75,22.06,0.0,29.21,10.81,99.23
1993,11,29,18.71,2.93,23.69,0.0,29.99,10.99,99.2
1993,11,30,18.94,3.23,24.81,0.0,29.26,11.07,99.1
1993,12,1,21.08,3.42,23.31,0.0,29.62,14.18,99.04
1993,12,2,19.53,3.23,23.94,0.0,29.4,13.78,98.88
1993,12,3,17.4,2.75,23.88,0.0,28.4,9.05,98.98
1993,12,4,17.57,2.69,23.06,0.0,29.0,9.14,99.05
1993,12,5,18.58,3.17,25.0,0.0,28.79,11.27,99.24
1993,12,6,19.19,2.99,23.25,0.0,29.57,11.41,99.22
1993,12,7,18.11,2.75,23.19,0.0,29.73,9.35,99.16
1993,12,8,18.05,2.75,22.19,0.0,28.87,10.48,99.02
1993,12,9,17.0,2.81,24.38,0.0,27.3,8.37,99.04
1993,12,10,17.25,2.5,21.62,0.0,27.41,9.75,99.11
1993,12,11,17.25,2.5,21.69,0.0,27.76,10.48,99.0
1993,12,12,16.3,2.38,22.25,0.0,26.94,8.62,98.98
1993,12,13,16.19,1.95,18.19,0.0,26.61,10.44,99.15
1993,12,14,14.2,1.65,18.12,0.0,25.21,6.18,99.19
1993,12,15,13.82,1.53,16.94,0.0,24.82,5.47,99.17
1993,12,16,15.98,1.4,13.31,0.0,26.05,8.46,99.4
1993,12,17,16.49,1.53,14.0,0.0,25.98,9.5,99.52
1993,12,18,16.31,1.46,12.75,0.0,23.05,11.08,99.52
1993,12,19,15.34,1.71,16.81,0.0,25.65,8.33,99.33
1993,12,20,12.76,1.28,15.06,0.0,23.59,4.89,99.13
1993,12,21,13.31,1.22,14.38,0.0,24.74,4.84,99.34
1993,12,22,13.66,1.22,14.06,0.0,25.78,4.69,99.53
1993,12,23,13.98,1.22,13.62,0.0,25.22,6.67,99.68
1993,12,24,13.9,1.28,14.12,0.0,25.12,6.83,99.68
1993,12,25,14.18,1.59,18.88,0.0,25.01,6.48,99.85
1993,12,26,14.16,1.34,15.5,0.0,25.41,6.39,99.61
1993,12,27,16.41,1.34,12.69,0.0,25.6,7.93,99.34
1993,12,28,15.89,1.71,15.69,0.0,24.27,9.92,99.25
1993,12,29,16.08,2.69,25.81,0.0,25.62,8.4,99.4
1993,12,30,15.94,1.95,18.75,0.0,26.94,7.85,99.41
1993,12,31,17.45,2.08,17.62,0.0,27.91,8.72,99.36
1994,1,1,19.07,3.36,24.25,0.05,27.3,12.48,99.27
1994,1,2,19.84,5.37,38.44,0.0,28.33,13.96,99.14
1994,1,3,18.77,5.37,41.56,0.0,27.65,11.62,99.34
1994,1,4,18.06,3.05,25.31,0.0,27.65,11.13,99.27
1994,1,5,17.82,3.11,25.38,0.0,27.52,9.94,99.02
1994,1,6,18.54,3.54,27.75,0.0,27.07,12.48,99.15
1994,1,7,18.87,3.85,29.75,0.0,27.73,11.53,99.23
1994,1,8,19.48,3.78,27.81,0.0,28.55,14.03,99.18
1994,1,9,17.15,3.66,31.5,0.0,26.57,10.26,99.04
1994,1,10,17.5,3.17,26.88,0.0,26.0,10.8,99.11
1994,1,11,16.16,5.92,52.19,6.14,19.55,13.51,99.12
1994,1,12,15.62,8.85,80.0,11.61,20.39,12.59,98.96
1994,1,13,16.59,8.67,74.69,5.17,22.69,10.13,99.11
1994,1,14,17.28,7.32,61.0,0.23,23.07,12.4,98.88
1994,1,15,14.21,5.37,54.0,1.83,21.18,8.49,98.66
1994,1,16,11.82,3.11,39.5,0.0,21.34,4.62,98.93
1994,1,17,11.54,3.36,41.81,1.05,19.53,5.47,99.12
1994,1,18,14.54,2.93,32.0,0.0,23.58,6.67,99.26
1994,1,19,15.45,2.87,28.38,0.0,23.9,6.65,99.23
1994,1,20,14.44,3.23,33.25,0.0,24.13,6.19,99.33
1994,1,21,13.55,3.36,38.56,0.0,24.47,5.58,99.5
1994,1,22,13.05,2.93,35.06,0.0,23.75,4.58,99.32
1994,1,23,14.63,2.93,30.25,0.0,24.34,6.98,99.43
1994,1,24,14.4,3.05,31.12,0.0,25.38,6.72,99.35
1994,1,25,14.73,2.81,28.81,0.0,24.33,6.9,99.23
1994,1,26,18.79,4.46,33.75,0.0,29.62,10.58,99.04
1994,1,27,19.49,5.92,42.56,0.0,27.69,14.09,99.14
1994,1,28,19.05,5.98,44.75,0.0,27.73,13.6,99.11
1994,1,29,16.9,4.76,41.19,0.08,25.76,10.29,98.9
1994,1,30,14.09,3.6,38.62,0.0,24.12,6.57,98.85
1994,1,31,13.26,3.48,39.56,1.15,21.98,4.79,98.81
1994,2,1,14.98,3.3,33.56,0.0,24.38,8.23,99.11
1994,2,2,14.6,3.11,33.25,0.05,24.92,6.69,99.29
1994,2,3,15.45,3.17,32.81,0.17,26.62,6.44,99.02
1994,2,4,15.71,3.36,31.62,0.0,23.4,11.14,99.01
1994,2,5,16.94,3.42,30.88,0.0,26.62,7.32,98.88
1994,2,6,18.69,3.72,28.81,0.0,26.66,9.08,99.1
1994,2,7,19.75,4.15,31.19,0.0,28.82,10.07,98.95
1994,2,8,15.33,8.24,75.19,4.09,17.87,11.93,98.69
1994,2,9,14.96,7.2,69.25,7.07,21.86,9.63,98.87
1994,2,10,15.27,4.27,44.75,1.24,25.03,6.97,98.85
1994,2,11,16.15,2.99,28.12,0.0,25.23,8.75,98.69
1994,2,12,15.76,3.3,31.62,0.0,25.55,9.26,98.82
1994,2,13,16.05,3.23,32.94,0.22,26.55,6.07,98.91
1994,2,14,18.16,3.05,25.06,0.0,27.14,9.69,99.02
1994,2,15,18.83,3.6,28.12,0.0,28.37,11.71,98.97
1994,2,16,18.53,4.03,32.19,0.19,27.54,11.01,99.03
1994,2,17,17.97,4.58,37.94,0.01,27.48,10.83,99.26
1994,2,18,17.15,3.85,34.38,0.0,26.85,9.43,99.24
1994,2,19,18.51,3.78,31.19,0.0,28.18,9.96,98.99
1994,2,20,20.42,5.37,36.75,0.12,30.31,12.67,98.54
1994,2,21,16.68,4.88,44.38,0.62,24.73,10.3,98.34
1994,2,22,14.47,3.48,35.44,0.01,22.89,7.8,98.7
1994,2,23,14.48,4.27,45.19,2.12,23.88,6.99,98.95
1994,2,24,16.05,3.78,37.38,0.02,27.09,7.18,99.21
1994,2,25,17.8,3.3,29.81,0.0,29.25,8.35,99.06
1994,2,26,19.89,4.21,31.12,0.0,30.69,11.01,98.83
1994,2,27,20.44,4.7,33.5,0.0,30.32,13.36,98.73
1994,2,28,18.57,3.36,27.56,0.0,28.01,11.24,98.96
1994,3,1,18.17,2.38,21.12,0.0,29.78,8.55,98.98
1994,3,2,20.28,2.44,18.38,0.0,31.24,12.05,99.0
1994,3,3,22.58,2.87,18.62,0.0,33.03,12.31,98.95
1994,3,4,23.12,3.23,19.94,0.0,34.11,13.62,98.87
1994,3,5,22.27,3.48,22.19,0.0,32.05,15.18,98.77
1994,3,6,20.23,2.75,21.19,0.0,31.15,11.51,98.71
1994,3,7,20.33,2.56,19.31,0.0,31.05,10.94,98.79
1994,3,8,20.94,2.26,17.06,0.0,32.5,11.17,98.82
1994,3,9,22.41,2.2,14.56,0.0,33.73,13.53,98.88
1994,3,10,23.0,2.5,16.06,0.0,34.8,12.33,98.94
1994,3,11,24.83,3.48,19.0,0.0,36.27,14.48,98.63
1994,3,12,26.03,4.27,20.75,0.0,35.87,17.44,98.59
1994,3,13,26.6,5.43,26.06,0.0,35.75,18.4,98.46
1994,3,14,24.45,6.59,34.25,0.0,31.18,18.81,98.64
1994,3,15,26.97,7.08,34.62,0.0,36.64,18.9,98.63
